7,1032,192.168.0.13:37658
7,1032,192.168.0.13:37660
4,1032,192.168.0.13:37662
6,1032,192.168.0.13:37664
7,1032,192.168.0.13:37666
12,1032,192.168.0.13:37670
8,1032,192.168.0.13:37668
11,1032,192.168.0.13:37672
7,1032,192.168.0.13:37674
13,1032,192.168.0.13:37678
8,1032,192.168.0.13:37680
6,1032,192.168.0.13:37676
4,1032,192.168.0.13:37682
13,1032,192.168.0.13:37684
5,1032,192.168.0.13:37686
6,1032,192.168.0.13:37688
6,1032,192.168.0.13:37690
9,1032,192.168.0.13:37692
8,1032,192.168.0.13:37694
7,1032,192.168.0.13:37696
10,1032,192.168.0.13:37698
8,1032,192.168.0.13:37702
5,1032,192.168.0.13:37704
7,1032,192.168.0.13:37700
5,1032,192.168.0.13:37706
7,1032,192.168.0.13:37708
7,1032,192.168.0.13:37710
4,1032,192.168.0.13:37712
7,1032,192.168.0.13:37714
5,1032,192.168.0.13:37718
6,1032,192.168.0.13:37720
4,1032,192.168.0.13:37726
5,1032,192.168.0.13:37722
5,1032,192.168.0.13:37746
4,1032,192.168.0.13:37748
6,1032,192.168.0.13:37750
4,1032,192.168.0.13:37756
5,1032,192.168.0.13:37764
5,1032,192.168.0.13:37766
5,1032,192.168.0.13:37716
6,1032,192.168.0.13:37762
4,1032,192.168.0.13:37770
5,1032,192.168.0.13:37782
6,1032,192.168.0.13:37730
5,1032,192.168.0.13:37732
4,1032,192.168.0.13:37740
7,1032,192.168.0.13:37744
4,1032,192.168.0.13:37758
5,1032,192.168.0.13:37728
4,1032,192.168.0.13:37734
4,1032,192.168.0.13:37736
5,1032,192.168.0.13:37738
5,1032,192.168.0.13:37742
5,1032,192.168.0.13:37752
5,1032,192.168.0.13:37754
3,1032,192.168.0.13:37768
4,1032,192.168.0.13:37772
4,1032,192.168.0.13:37774
4,1032,192.168.0.13:37776
3,1032,192.168.0.13:37780
6,1032,192.168.0.13:37784
6,1032,192.168.0.13:37786
4,1032,192.168.0.13:37788
6,1032,192.168.0.13:37790
7,1032,192.168.0.13:37792
7,1032,192.168.0.13:37796
4,1032,192.168.0.13:37812
9,1032,192.168.0.13:37808
6,1032,192.168.0.13:37818
7,1032,192.168.0.13:37816
6,1032,192.168.0.13:37724
14,1032,192.168.0.13:37830
7,1032,192.168.0.13:37832
5,1032,192.168.0.13:37760
5,1032,192.168.0.13:37778
5,1032,192.168.0.13:37794
5,1032,192.168.0.13:37836
7,1032,192.168.0.13:37798
5,1032,192.168.0.13:37800
6,1032,192.168.0.13:37802
8,1032,192.168.0.13:37804
4,1032,192.168.0.13:37806
6,1032,192.168.0.13:37810
10,1032,192.168.0.13:37814
7,1032,192.168.0.13:37820
7,1032,192.168.0.13:37822
6,1032,192.168.0.13:37824
5,1032,192.168.0.13:37826
5,1032,192.168.0.13:37828
8,1032,192.168.0.13:37834
17,1032,192.168.0.13:37840
7,1032,192.168.0.13:37844
5,1032,192.168.0.13:37838
7,1032,192.168.0.13:37846
8,1032,192.168.0.13:37848
12,1032,192.168.0.13:37850
7,1032,192.168.0.13:37852
22,1032,192.168.0.13:37842
13,1032,192.168.0.13:37854
5,1032,192.168.0.13:37856
6,1032,192.168.0.13:37858
7,1032,192.168.0.13:37860
13,1032,192.168.0.13:37862
13,1032,192.168.0.13:37864
9,1032,192.168.0.13:37866
16,1032,192.168.0.13:37868
5,1032,192.168.0.13:37872
5,1032,192.168.0.13:37874
5,1032,192.168.0.13:37870
6,1032,192.168.0.13:37876
8,1032,192.168.0.13:37878
8,1032,192.168.0.13:37882
11,1032,192.168.0.13:37880
8,1032,192.168.0.13:37884
4,1032,192.168.0.13:37886
7,1032,192.168.0.13:37888
5,1032,192.168.0.13:37890
7,1032,192.168.0.13:37892
18,1032,192.168.0.13:37894
6,1032,192.168.0.13:37896
12,1032,192.168.0.13:37900
7,1032,192.168.0.13:37902
4,1032,192.168.0.13:37906
5,1032,192.168.0.13:37910
16,1032,192.168.0.13:37898
3,1032,192.168.0.13:37904
11,1032,192.168.0.13:37908
5,1032,192.168.0.13:37912
4,1032,192.168.0.13:37914
7,1032,192.168.0.13:37916
4,1032,192.168.0.13:37920
5,1032,192.168.0.13:37918
5,1032,192.168.0.13:37922
4,1032,192.168.0.13:37924
7,1032,192.168.0.13:37930
4,1032,192.168.0.13:37926
10,1032,192.168.0.13:37932
5,1032,192.168.0.13:37934
14,1032,192.168.0.13:37928
7,1032,192.168.0.13:37936
6,1032,192.168.0.13:37938
6,1032,192.168.0.13:37944
4,1032,192.168.0.13:37940
7,1032,192.168.0.13:37942
6,1032,192.168.0.13:37958
18,1032,192.168.0.13:37946
5,1032,192.168.0.13:37952
4,1032,192.168.0.13:37948
7,1032,192.168.0.13:37950
5,1032,192.168.0.13:37954
6,1032,192.168.0.13:37956
5,1032,192.168.0.13:37960
5,1032,192.168.0.13:37962
5,1032,192.168.0.13:37964
5,1032,192.168.0.13:37966
6,1032,192.168.0.13:37970
5,1032,192.168.0.13:37968
6,1032,192.168.0.13:37972
5,1032,192.168.0.13:37982
4,1032,192.168.0.13:37976
7,1032,192.168.0.13:37984
5,1032,192.168.0.13:37988
8,1032,192.168.0.13:37978
8,1032,192.168.0.13:37980
4,1032,192.168.0.13:37974
3,1032,192.168.0.13:37986
4,1032,192.168.0.13:37990
6,1032,192.168.0.13:37992
7,1032,192.168.0.13:37994
8,1032,192.168.0.13:37996
5,1032,192.168.0.13:38000
5,1032,192.168.0.13:37998
6,1032,192.168.0.13:38004
15,1032,192.168.0.13:38002
6,1032,192.168.0.13:38006
7,1032,192.168.0.13:38008
13,1032,192.168.0.13:38010
9,1032,192.168.0.13:38012
5,1032,192.168.0.13:38016
5,1032,192.168.0.13:38020
6,1032,192.168.0.13:38022
6,1032,192.168.0.13:38014
11,1032,192.168.0.13:38024
11,1032,192.168.0.13:38028
5,1032,192.168.0.13:38032
5,1032,192.168.0.13:38042
7,1032,192.168.0.13:38018
5,1032,192.168.0.13:38026
6,1032,192.168.0.13:38036
5,1032,192.168.0.13:38038
4,1032,192.168.0.13:38040
5,1032,192.168.0.13:38044
4,1032,192.168.0.13:38046
11,1032,192.168.0.13:38050
4,1032,192.168.0.13:38054
5,1032,192.168.0.13:38056
5,1032,192.168.0.13:38034
10,1032,192.168.0.13:38030
6,1032,192.168.0.13:38048
5,1032,192.168.0.13:38052
14,1032,192.168.0.13:38058
6,1032,192.168.0.13:38060
7,1032,192.168.0.13:38062
5,1032,192.168.0.13:38064
3,1032,192.168.0.13:38066
16,1032,192.168.0.13:38068
7,1032,192.168.0.13:38070
4,1032,192.168.0.13:38072
7,1032,192.168.0.13:38074
4,1032,192.168.0.13:38076
10,1032,192.168.0.13:38086
9,1032,192.168.0.13:38084
11,1032,192.168.0.13:38088
15,1032,192.168.0.13:38090
10,1032,192.168.0.13:38078
22,1032,192.168.0.13:38080
6,1032,192.168.0.13:38082
6,1032,192.168.0.13:38092
7,1032,192.168.0.13:38094
25,1032,192.168.0.13:38096
7,1032,192.168.0.13:38098
7,1032,192.168.0.13:38100
9,1032,192.168.0.13:38106
4,1032,192.168.0.13:38108
6,1032,192.168.0.13:38102
4,1032,192.168.0.13:38110
7,1032,192.168.0.13:38112
3,1032,192.168.0.13:38104
6,1032,192.168.0.13:38116
8,1032,192.168.0.13:38118
6,1032,192.168.0.13:38120
5,1032,192.168.0.13:38126
4,1032,192.168.0.13:38114
9,1032,192.168.0.13:38124
4,1032,192.168.0.13:38128
7,1032,192.168.0.13:38130
6,1032,192.168.0.13:38122
13,1032,192.168.0.13:38134
8,1032,192.168.0.13:38136
5,1032,192.168.0.13:38138
10,1032,192.168.0.13:38140
5,1032,192.168.0.13:38142
6,1032,192.168.0.13:38144
4,1032,192.168.0.13:38148
7,1032,192.168.0.13:38132
4,1032,192.168.0.13:38146
7,1032,192.168.0.13:38152
5,1032,192.168.0.13:38158
6,1032,192.168.0.13:38150
6,1032,192.168.0.13:38160
6,1032,192.168.0.13:38154
4,1032,192.168.0.13:38156
5,1032,192.168.0.13:38162
4,1032,192.168.0.13:38164
7,1032,192.168.0.13:38166
5,1032,192.168.0.13:38170
6,1032,192.168.0.13:38172
6,1032,192.168.0.13:38176
7,1032,192.168.0.13:38174
5,1032,192.168.0.13:38178
6,1032,192.168.0.13:38184
6,1032,192.168.0.13:38182
4,1032,192.168.0.13:38186
7,1032,192.168.0.13:38188
4,1032,192.168.0.13:38190
5,1032,192.168.0.13:38192
5,1032,192.168.0.13:38194
4,1032,192.168.0.13:38198
11,1032,192.168.0.13:38206
5,1032,192.168.0.13:38168
7,1032,192.168.0.13:38180
12,1032,192.168.0.13:38202
6,1032,192.168.0.13:38204
6,1032,192.168.0.13:38208
7,1032,192.168.0.13:38210
9,1032,192.168.0.13:38212
6,1032,192.168.0.13:38214
5,1032,192.168.0.13:38216
6,1032,192.168.0.13:38218
8,1032,192.168.0.13:38220
7,1032,192.168.0.13:38222
6,1032,192.168.0.13:38224
8,1032,192.168.0.13:38226
46,1032,192.168.0.13:38228
8,1032,192.168.0.13:38230
5,1032,192.168.0.13:38232
4,1032,192.168.0.13:38234
5,1032,192.168.0.13:38236
5,1032,192.168.0.13:38238
6,1032,192.168.0.13:38252
5,1032,192.168.0.13:38240
5,1032,192.168.0.13:38242
4,1032,192.168.0.13:38244
4,1032,192.168.0.13:38246
4,1032,192.168.0.13:38248
3,1032,192.168.0.13:38254
4,1032,192.168.0.13:38256
7,1032,192.168.0.13:38250
8,1032,192.168.0.13:38258
10,1032,192.168.0.13:38260
6,1032,192.168.0.13:38262
5,1032,192.168.0.13:38200
6,1032,192.168.0.13:38196
7,1032,192.168.0.13:38264
4,1032,192.168.0.13:38266
32,1032,192.168.0.13:38268
33,1032,192.168.0.13:38272
17,1032,192.168.0.13:38270
5,1032,192.168.0.13:38278
9,1032,192.168.0.13:38274
5,1032,192.168.0.13:38276
7,1032,192.168.0.13:38280
15,1032,192.168.0.13:38282
6,1032,192.168.0.13:38284
6,1032,192.168.0.13:38286
7,1032,192.168.0.13:38288
8,1032,192.168.0.13:38296
6,1032,192.168.0.13:38300
9,1032,192.168.0.13:38298
8,1032,192.168.0.13:38302
5,1032,192.168.0.13:38290
21,1032,192.168.0.13:38304
5,1032,192.168.0.13:38292
4,1032,192.168.0.13:38306
6,1032,192.168.0.13:38294
7,1032,192.168.0.13:38308
7,1032,192.168.0.13:38310
13,1032,192.168.0.13:38314
6,1032,192.168.0.13:38312
8,1032,192.168.0.13:38320
5,1032,192.168.0.13:38326
5,1032,192.168.0.13:38322
8,1032,192.168.0.13:38316
6,1032,192.168.0.13:38318
4,1032,192.168.0.13:38324
9,1032,192.168.0.13:38330
3,1032,192.168.0.13:38332
7,1032,192.168.0.13:38328
11,1032,192.168.0.13:38334
10,1032,192.168.0.13:38336
6,1032,192.168.0.13:38338
5,1032,192.168.0.13:38340
5,1032,192.168.0.13:38342
7,1032,192.168.0.13:38344
6,1032,192.168.0.13:38346
7,1032,192.168.0.13:38352
6,1032,192.168.0.13:38348
10,1032,192.168.0.13:38358
6,1032,192.168.0.13:38350
7,1032,192.168.0.13:38354
4,1032,192.168.0.13:38356
4,1032,192.168.0.13:38364
6,1032,192.168.0.13:38368
5,1032,192.168.0.13:38360
5,1032,192.168.0.13:38362
7,1032,192.168.0.13:38366
6,1032,192.168.0.13:38370
7,1032,192.168.0.13:38372
9,1032,192.168.0.13:38374
4,1032,192.168.0.13:38378
7,1032,192.168.0.13:38376
7,1032,192.168.0.13:38380
5,1032,192.168.0.13:38384
7,1032,192.168.0.13:38382
13,1032,192.168.0.13:38386
8,1032,192.168.0.13:38388
6,1032,192.168.0.13:38390
5,1032,192.168.0.13:38392
4,1032,192.168.0.13:38394
14,1032,192.168.0.13:38396
7,1032,192.168.0.13:38398
5,1032,192.168.0.13:38406
4,1032,192.168.0.13:38408
8,1032,192.168.0.13:38402
6,1032,192.168.0.13:38412
8,1032,192.168.0.13:38400
8,1032,192.168.0.13:38414
5,1032,192.168.0.13:38410
7,1032,192.168.0.13:38416
8,1032,192.168.0.13:38418
6,1032,192.168.0.13:38420
5,1032,192.168.0.13:38424
7,1032,192.168.0.13:38422
7,1032,192.168.0.13:38430
8,1032,192.168.0.13:38404
7,1032,192.168.0.13:38426
4,1032,192.168.0.13:38428
6,1032,192.168.0.13:38432
6,1032,192.168.0.13:38434
5,1032,192.168.0.13:38436
7,1032,192.168.0.13:38438
9,1032,192.168.0.13:38440
5,1032,192.168.0.13:38444
7,1032,192.168.0.13:38442
8,1032,192.168.0.13:38446
6,1032,192.168.0.13:38448
4,1032,192.168.0.13:38450
29,1032,192.168.0.13:38456
5,1032,192.168.0.13:38452
3,1032,192.168.0.13:38454
6,1032,192.168.0.13:38458
7,1032,192.168.0.13:38460
5,1032,192.168.0.13:38462
6,1032,192.168.0.13:38464
13,1032,192.168.0.13:38468
9,1032,192.168.0.13:38470
8,1032,192.168.0.13:38466
8,1032,192.168.0.13:38472
8,1032,192.168.0.13:38474
7,1032,192.168.0.13:38476
5,1032,192.168.0.13:38480
8,1032,192.168.0.13:38478
7,1032,192.168.0.13:38482
6,1032,192.168.0.13:38484
9,1032,192.168.0.13:38486
8,1032,192.168.0.13:38488
8,1032,192.168.0.13:38492
5,1032,192.168.0.13:38490
5,1032,192.168.0.13:38494
5,1032,192.168.0.13:38502
4,1032,192.168.0.13:38496
7,1032,192.168.0.13:38506
5,1032,192.168.0.13:38498
5,1032,192.168.0.13:38508
6,1032,192.168.0.13:38500
6,1032,192.168.0.13:38510
4,1032,192.168.0.13:38504
7,1032,192.168.0.13:38512
8,1032,192.168.0.13:38514
6,1032,192.168.0.13:38516
7,1032,192.168.0.13:38528
10,1032,192.168.0.13:38518
12,1032,192.168.0.13:38532
7,1032,192.168.0.13:38534
8,1032,192.168.0.13:38520
5,1032,192.168.0.13:38522
5,1032,192.168.0.13:38524
10,1032,192.168.0.13:38526
8,1032,192.168.0.13:38530
6,1032,192.168.0.13:38540
7,1032,192.168.0.13:38538
6,1032,192.168.0.13:38542
4,1032,192.168.0.13:38544
10,1032,192.168.0.13:38548
3,1032,192.168.0.13:38552
6,1032,192.168.0.13:38546
3,1032,192.168.0.13:38554
24,1032,192.168.0.13:38556
9,1032,192.168.0.13:38564
7,1032,192.168.0.13:38558
6,1032,192.168.0.13:38560
4,1032,192.168.0.13:38562
8,1032,192.168.0.13:38572
6,1032,192.168.0.13:38550
5,1032,192.168.0.13:38568
6,1032,192.168.0.13:38536
7,1032,192.168.0.13:38566
7,1032,192.168.0.13:38574
8,1032,192.168.0.13:38576
6,1032,192.168.0.13:38578
5,1032,192.168.0.13:38570
8,1032,192.168.0.13:38580
10,1032,192.168.0.13:38582
6,1032,192.168.0.13:38586
8,1032,192.168.0.13:38588
6,1032,192.168.0.13:38590
6,1032,192.168.0.13:38584
7,1032,192.168.0.13:38592
6,1032,192.168.0.13:38596
7,1032,192.168.0.13:38594
5,1032,192.168.0.13:38600
5,1032,192.168.0.13:38598
5,1032,192.168.0.13:38604
7,1032,192.168.0.13:38602
8,1032,192.168.0.13:38606
8,1032,192.168.0.13:38610
15,1032,192.168.0.13:38608
10,1032,192.168.0.13:38612
4,1032,192.168.0.13:38614
5,1032,192.168.0.13:38616
6,1032,192.168.0.13:38618
6,1032,192.168.0.13:38620
6,1032,192.168.0.13:38622
5,1032,192.168.0.13:38624
9,1032,192.168.0.13:38626
15,1032,192.168.0.13:38628
7,1032,192.168.0.13:38630
6,1032,192.168.0.13:38632
6,1032,192.168.0.13:38634
7,1032,192.168.0.13:38636
6,1032,192.168.0.13:38638
7,1032,192.168.0.13:38640
6,1032,192.168.0.13:38646
6,1032,192.168.0.13:38648
6,1032,192.168.0.13:38642
5,1032,192.168.0.13:38650
6,1032,192.168.0.13:38652
5,1032,192.168.0.13:38656
7,1032,192.168.0.13:38654
6,1032,192.168.0.13:38660
4,1032,192.168.0.13:38662
6,1032,192.168.0.13:38664
7,1032,192.168.0.13:38644
4,1032,192.168.0.13:38658
6,1032,192.168.0.13:38666
7,1032,192.168.0.13:38668
7,1032,192.168.0.13:38672
6,1032,192.168.0.13:38670
7,1032,192.168.0.13:38674
5,1032,192.168.0.13:38676
16,1032,192.168.0.13:38678
10,1032,192.168.0.13:38680
5,1032,192.168.0.13:38682
7,1032,192.168.0.13:38684
6,1032,192.168.0.13:38686
8,1032,192.168.0.13:38690
3,1032,192.168.0.13:38692
16,1032,192.168.0.13:38688
6,1032,192.168.0.13:38694
5,1032,192.168.0.13:38698
6,1032,192.168.0.13:38696
9,1032,192.168.0.13:38700
5,1032,192.168.0.13:38702
3,1032,192.168.0.13:38704
12,1032,192.168.0.13:38708
6,1032,192.168.0.13:38706
7,1032,192.168.0.13:38710
11,1032,192.168.0.13:38714
8,1032,192.168.0.13:38716
5,1032,192.168.0.13:38722
9,1032,192.168.0.13:38718
7,1032,192.168.0.13:38724
6,1032,192.168.0.13:38742
7,1032,192.168.0.13:38730
5,1032,192.168.0.13:38738
6,1032,192.168.0.13:38726
7,1032,192.168.0.13:38728
7,1032,192.168.0.13:38712
8,1032,192.168.0.13:38720
9,1032,192.168.0.13:38740
7,1032,192.168.0.13:38744
6,1032,192.168.0.13:38750
5,1032,192.168.0.13:38746
10,1032,192.168.0.13:38754
6,1032,192.168.0.13:38748
6,1032,192.168.0.13:38752
5,1032,192.168.0.13:38756
4,1032,192.168.0.13:38760
3,1032,192.168.0.13:38762
3,1032,192.168.0.13:38770
3,1032,192.168.0.13:38764
4,1032,192.168.0.13:38766
6,1032,192.168.0.13:38732
4,1032,192.168.0.13:38734
8,1032,192.168.0.13:38768
6,1032,192.168.0.13:38772
8,1032,192.168.0.13:38774
9,1032,192.168.0.13:38778
4,1032,192.168.0.13:38784
7,1032,192.168.0.13:38786
5,1032,192.168.0.13:38788
3,1032,192.168.0.13:38736
6,1032,192.168.0.13:38758
9,1032,192.168.0.13:38790
14,1032,192.168.0.13:38794
6,1032,192.168.0.13:38776
5,1032,192.168.0.13:38780
6,1032,192.168.0.13:38782
16,1032,192.168.0.13:38796
7,1032,192.168.0.13:38798
6,1032,192.168.0.13:38792
9,1032,192.168.0.13:38800
3,1032,192.168.0.13:38806
5,1032,192.168.0.13:38802
3,1032,192.168.0.13:38804
6,1032,192.168.0.13:38814
19,1032,192.168.0.13:38816
7,1032,192.168.0.13:38812
4,1032,192.168.0.13:38810
6,1032,192.168.0.13:38808
9,1032,192.168.0.13:38818
4,1032,192.168.0.13:38820
5,1032,192.168.0.13:38822
5,1032,192.168.0.13:38824
4,1032,192.168.0.13:38826
38,1032,192.168.0.13:38828
8,1032,192.168.0.13:38830
8,1032,192.168.0.13:38832
7,1032,192.168.0.13:38834
5,1032,192.168.0.13:38836
6,1032,192.168.0.13:38840
5,1032,192.168.0.13:38844
7,1032,192.168.0.13:38846
8,1032,192.168.0.13:38838
5,1032,192.168.0.13:38842
7,1032,192.168.0.13:38848
5,1032,192.168.0.13:38850
4,1032,192.168.0.13:38852
5,1032,192.168.0.13:38854
5,1032,192.168.0.13:38856
11,1032,192.168.0.13:38858
5,1032,192.168.0.13:38860
9,1032,192.168.0.13:38862
6,1032,192.168.0.13:38868
9,1032,192.168.0.13:38872
13,1032,192.168.0.13:38874
4,1032,192.168.0.13:38876
5,1032,192.168.0.13:38878
6,1032,192.168.0.13:38864
6,1032,192.168.0.13:38866
6,1032,192.168.0.13:38870
12,1032,192.168.0.13:38880
7,1032,192.168.0.13:38884
5,1032,192.168.0.13:38882
5,1032,192.168.0.13:38888
7,1032,192.168.0.13:38890
5,1032,192.168.0.13:38892
5,1032,192.168.0.13:38894
4,1032,192.168.0.13:38896
5,1032,192.168.0.13:38898
9,1032,192.168.0.13:38886
6,1032,192.168.0.13:38902
3,1032,192.168.0.13:38904
8,1032,192.168.0.13:38900
12,1032,192.168.0.13:38906
8,1032,192.168.0.13:38912
9,1032,192.168.0.13:38914
4,1032,192.168.0.13:38918
4,1032,192.168.0.13:38916
4,1032,192.168.0.13:38920
11,1032,192.168.0.13:38922
16,1032,192.168.0.13:38908
8,1032,192.168.0.13:38910
12,1032,192.168.0.13:38924
8,1032,192.168.0.13:38926
6,1032,192.168.0.13:38928
8,1032,192.168.0.13:38930
7,1032,192.168.0.13:38932
14,1032,192.168.0.13:38934
5,1032,192.168.0.13:38936
9,1032,192.168.0.13:38938
6,1032,192.168.0.13:38940
5,1032,192.168.0.13:38942
8,1032,192.168.0.13:38946
5,1032,192.168.0.13:38948
6,1032,192.168.0.13:38954
14,1032,192.168.0.13:38950
3,1032,192.168.0.13:38944
5,1032,192.168.0.13:38956
3,1032,192.168.0.13:38960
3,1032,192.168.0.13:38962
5,1032,192.168.0.13:38964
3,1032,192.168.0.13:38968
5,1032,192.168.0.13:38972
7,1032,192.168.0.13:38952
3,1032,192.168.0.13:38958
3,1032,192.168.0.13:38966
3,1032,192.168.0.13:38970
3,1032,192.168.0.13:38974
6,1032,192.168.0.13:38980
5,1032,192.168.0.13:38986
7,1032,192.168.0.13:38976
4,1032,192.168.0.13:38984
5,1032,192.168.0.13:38988
5,1032,192.168.0.13:38990
3,1032,192.168.0.13:38982
5,1032,192.168.0.13:38978
9,1032,192.168.0.13:38992
7,1032,192.168.0.13:38994
8,1032,192.168.0.13:38996
7,1032,192.168.0.13:38998
7,1032,192.168.0.13:39000
6,1032,192.168.0.13:39002
9,1032,192.168.0.13:39004
8,1032,192.168.0.13:39006
6,1032,192.168.0.13:39008
25,1032,192.168.0.13:39010
8,1032,192.168.0.13:39012
4,1032,192.168.0.13:39014
7,1032,192.168.0.13:39018
8,1032,192.168.0.13:39020
6,1032,192.168.0.13:39022
8,1032,192.168.0.13:39024
7,1032,192.168.0.13:39026
7,1032,192.168.0.13:39028
7,1032,192.168.0.13:39030
8,1032,192.168.0.13:39032
8,1032,192.168.0.13:39034
6,1032,192.168.0.13:39036
6,1032,192.168.0.13:39038
9,1032,192.168.0.13:39016
7,1032,192.168.0.13:39042
6,1032,192.168.0.13:39044
5,1032,192.168.0.13:39046
5,1032,192.168.0.13:39048
5,1032,192.168.0.13:39050
6,1032,192.168.0.13:39040
7,1032,192.168.0.13:39054
8,1032,192.168.0.13:39062
5,1032,192.168.0.13:39064
11,1032,192.168.0.13:39056
6,1032,192.168.0.13:39066
6,1032,192.168.0.13:39052
6,1032,192.168.0.13:39070
8,1032,192.168.0.13:39060
6,1032,192.168.0.13:39058
5,1032,192.168.0.13:39068
10,1032,192.168.0.13:39078
6,1032,192.168.0.13:39076
6,1032,192.168.0.13:39080
13,1032,192.168.0.13:39082
7,1032,192.168.0.13:39072
6,1032,192.168.0.13:39086
4,1032,192.168.0.13:39088
11,1032,192.168.0.13:39074
10,1032,192.168.0.13:39084
5,1032,192.168.0.13:39100
4,1032,192.168.0.13:39090
5,1032,192.168.0.13:39092
6,1032,192.168.0.13:39108
4,1032,192.168.0.13:39094
3,1032,192.168.0.13:39096
6,1032,192.168.0.13:39098
3,1032,192.168.0.13:39102
5,1032,192.168.0.13:39110
6,1032,192.168.0.13:39112
4,1032,192.168.0.13:39106
4,1032,192.168.0.13:39114
6,1032,192.168.0.13:39104
4,1032,192.168.0.13:39116
6,1032,192.168.0.13:39120
4,1032,192.168.0.13:39122
4,1032,192.168.0.13:39118
7,1032,192.168.0.13:39124
9,1032,192.168.0.13:39126
8,1032,192.168.0.13:39128
7,1032,192.168.0.13:39130
5,1032,192.168.0.13:39134
6,1032,192.168.0.13:39136
4,1032,192.168.0.13:39138
4,1032,192.168.0.13:39140
7,1032,192.168.0.13:39142
7,1032,192.168.0.13:39132
5,1032,192.168.0.13:39144
5,1032,192.168.0.13:39146
6,1032,192.168.0.13:39148
6,1032,192.168.0.13:39152
6,1032,192.168.0.13:39154
9,1032,192.168.0.13:39158
6,1032,192.168.0.13:39162
5,1032,192.168.0.13:39150
8,1032,192.168.0.13:39166
6,1032,192.168.0.13:39168
6,1032,192.168.0.13:39170
6,1032,192.168.0.13:39176
4,1032,192.168.0.13:39178
6,1032,192.168.0.13:39180
5,1032,192.168.0.13:39182
8,1032,192.168.0.13:39160
5,1032,192.168.0.13:39172
7,1032,192.168.0.13:39156
6,1032,192.168.0.13:39164
9,1032,192.168.0.13:39174
7,1032,192.168.0.13:39184
8,1032,192.168.0.13:39192
14,1032,192.168.0.13:39186
6,1032,192.168.0.13:39188
5,1032,192.168.0.13:39190
10,1032,192.168.0.13:39194
6,1032,192.168.0.13:39198
8,1032,192.168.0.13:39196
7,1032,192.168.0.13:39200
5,1032,192.168.0.13:39204
6,1032,192.168.0.13:39202
10,1032,192.168.0.13:39206
6,1032,192.168.0.13:39208
7,1032,192.168.0.13:39210
12,1032,192.168.0.13:39212
7,1032,192.168.0.13:39214
10,1032,192.168.0.13:39216
6,1032,192.168.0.13:39218
3,1032,192.168.0.13:39220
7,1032,192.168.0.13:39222
5,1032,192.168.0.13:39224
5,1032,192.168.0.13:39228
4,1032,192.168.0.13:39226
7,1032,192.168.0.13:39230
5,1032,192.168.0.13:39232
8,1032,192.168.0.13:39234
5,1032,192.168.0.13:39236
6,1032,192.168.0.13:39238
7,1032,192.168.0.13:39240
6,1032,192.168.0.13:39242
6,1032,192.168.0.13:39244
6,1032,192.168.0.13:39246
4,1032,192.168.0.13:39248
4,1032,192.168.0.13:39252
8,1032,192.168.0.13:39250
6,1032,192.168.0.13:39254
6,1032,192.168.0.13:39256
5,1032,192.168.0.13:39258
5,1032,192.168.0.13:39260
8,1032,192.168.0.13:39262
5,1032,192.168.0.13:39264
6,1032,192.168.0.13:39266
7,1032,192.168.0.13:39268
4,1032,192.168.0.13:39270
9,1032,192.168.0.13:39272
5,1032,192.168.0.13:39274
6,1032,192.168.0.13:39276
23,1032,192.168.0.13:39278
8,1032,192.168.0.13:39280
3,1032,192.168.0.13:39284
5,1032,192.168.0.13:39286
12,1032,192.168.0.13:39288
9,1032,192.168.0.13:39292
7,1032,192.168.0.13:39282
4,1032,192.168.0.13:39290
6,1032,192.168.0.13:39296
13,1032,192.168.0.13:39310
7,1032,192.168.0.13:39298
5,1032,192.168.0.13:39300
4,1032,192.168.0.13:39302
4,1032,192.168.0.13:39304
4,1032,192.168.0.13:39306
3,1032,192.168.0.13:39308
5,1032,192.168.0.13:39294
7,1032,192.168.0.13:39316
10,1032,192.168.0.13:39318
6,1032,192.168.0.13:39320
6,1032,192.168.0.13:39322
5,1032,192.168.0.13:39324
12,1032,192.168.0.13:39314
6,1032,192.168.0.13:39312
6,1032,192.168.0.13:39326
5,1032,192.168.0.13:39328
8,1032,192.168.0.13:39330
7,1032,192.168.0.13:39332
6,1032,192.168.0.13:39336
4,1032,192.168.0.13:39340
7,1032,192.168.0.13:39338
6,1032,192.168.0.13:39334
6,1032,192.168.0.13:39342
29,1032,192.168.0.13:39350
12,1032,192.168.0.13:39344
4,1032,192.168.0.13:39346
7,1032,192.168.0.13:39354
4,1032,192.168.0.13:39356
6,1032,192.168.0.13:39360
5,1032,192.168.0.13:39352
7,1032,192.168.0.13:39348
4,1032,192.168.0.13:39358
5,1032,192.168.0.13:39362
5,1032,192.168.0.13:39364
4,1032,192.168.0.13:39366
11,1032,192.168.0.13:39368
9,1032,192.168.0.13:39370
5,1032,192.168.0.13:39372
9,1032,192.168.0.13:39374
7,1032,192.168.0.13:39376
4,1032,192.168.0.13:39378
7,1032,192.168.0.13:39384
9,1032,192.168.0.13:39394
5,1032,192.168.0.13:39392
7,1032,192.168.0.13:39396
7,1032,192.168.0.13:39400
5,1032,192.168.0.13:39402
7,1032,192.168.0.13:39404
4,1032,192.168.0.13:39406
5,1032,192.168.0.13:39408
6,1032,192.168.0.13:39410
9,1032,192.168.0.13:39412
9,1032,192.168.0.13:39414
8,1032,192.168.0.13:39416
6,1032,192.168.0.13:39418
